ID do Cliente,Tipo de Cliente,Data da Venda,ID do Carro Vendido,Marca do Carro,Ano de Fabricação do Carro,Quilometragem do Carro no Momento da Venda,Tipo de Combustível,Tipo de Transmissão,Preço de Venda (R$),Forma de Pagamento,Status do Pagamento,Histórico de Aluguel (se aplicável),ID do Contrato de Aluguel Anterior (se aplicável),Desconto para Ex-cliente de Aluguel (%),Cancelamento da Venda,Motivo do Cancelamento (se aplicável),Coerente
13546,B2b,22 de June de 2022,533898,NiSSan,2022,37847,gAsoLIna,automáTICa,128606.25,fINAnCIAMeNTO,em aNDaMenTO,Sim,37208.0,5,NaO,,True
36978,B2b,2023-09-30,266493,vOLkswAGEn,2011,253859,dieSEl,maNUAL,65836.12,financiAmENtO,EM aNDamEntO,NãO,,0,nÃO,,True
43392,b2C,20 de October de 2022,944991,VoLKsWagEN,2014,160896,gasolInA,AUTOMáTicA,80829.49,fINAnciamentO,em ANdAMento,NÃo,,0,NaO,,True
52087,b2C,2023-03-06,156751,cHEVrOLet,2018,92468,eléTricO,AUtOMÁtIcA,110263.78,fInaNciaMENTO,EM ANdAmEnto,nãO,,0,sim,FinAncIAmentO negaDO,True
77617,B2C,16 de January de 2024,145286,vOlkSwaGeN,2022,30188,híbRIdo,mAnUaL,135375.0,CArtÃo DE cRéditO,COMpletO,N,,0,nÃO,,True
64595,B2b,25 de February de 2022,580474,volKswAGeN,2022,30693,elÉTRiCo,aUtoMátiCa,128606.25,TrANsferênCIa baNCÁria,coMpLeTO,sIM,43776.0,5,Nao,,True
94390,B2B,2024-08-28,172166,volksWaGen,2016,150586,gAsoLINa,mAnual,85083.67,fINaNCIAmeNTO,em Andamento,NÃo,,0,siM,clIEntE desistIU,True
21745,B2B,10/07/2022,572432,VOlksWaGEn,2017,115205,DIESel,autOMÁTicA,89561.76,fInAncIamento,eM AndaMeNtO,SIm,73733.0,10,NÃO,,True
43857,b2c,23/03/2023,691810,HyunDAi,2014,180271,HÍbriDO,AuTomÁtICa,80829.49,FinaNCiAMENTO,em AndAMENTO,nÃO,,0,N,,True
93922,b2b,30/05/2022,769553,VOLksWaGeN,2022,36903,gAsoLIna,manuAl,128606.25,financIAmeNTo,Em aNDaMENto,NÃO,,0,nÃO,,True
20964,b2B,23 de June de 2022,966803,vOlkSWaGen,2022,31866,Diesel,autOmáticA,128606.25,TraNsferêncIA bANCáRIA,ComPletO,NÃo,,0,NÃO,,True
85813,B2B,24 de October de 2022,272534,FORD,2012,182620,hÍBRiDO,MaNuAL,69301.18,fINaNCiAMeNto,eM anDAmeNto,NÃO,,0,Sim,ProbleMa NA dOcUMenTAçÃO,True
64519,B2C,20/07/2024,805859,hONdA,2015,149643,HÍBrIDO,aUTomáTICa,85083.67,CarTÃO De cReditO,ComPLeTo,sIM,66535.0,15,siM,FinANciamEnto NeGado,True
4076,B2c,2024-08-23,715633,niSSaN,2011,218775,híBRidO,AUtoMática,69301.18,cartaO DE credItO,completo,Nao,,0,nÃo,,True
65154,b2C,2022-03-29,413089,NissAN,2014,197435,hÍBRidO,mAnUal,80829.49,FiNAncIaMeNto,em anDamENtO,nÃO,,0,sIm,cliEnTe deSISTiU,True
32318,B2B,05/10/2023,856151,NiSSAn,2013,205370,gASoLIna,autOmáTiCA,72948.61,cARtÃo DE CRÉdItO,complETo,NÃo,,0,nÃo,,True
14537,B2c,10/09/2022,916670,HoNDa,2018,115889,diEseL,mAnuAl,99237.41,tRaNsFErêNCiA banCáRiA,COMpLetO,NÃo,,0,sIM,prOblEMa NA dOCuMentaÇÃo,True
55884,b2c,26/08/2024,718614,VOLKswaGEn,2011,252737,ELetrIcO,AUtOmÁTicA,69301.18,traNSfeRÊnCia bANcÁria,cOMPLEtO,N,,0,Sim,CLIeNTE deSiStIU,True
76378,b2C,26 de June de 2023,494641,toyoTA,2017,128412,híbrIDO,auTOmáTIca,94275.53,FInaNcIameNtO,Em aNdamENtO,nÃO,,0,SIm,cLiEntE desistiU,True
14720,B2c,2022-11-16,804699,HonDA,2020,68661,ElÉtRiCo,automÁtica,122175.94,cartãO DE CrÉDitO,ComPlEto,siM,30958.0,10,naO,,True
44606,b2B,2024-04-07,676794,TOyOtA,2022,34031,híbRIdo,AUTomÁtICa,128606.25,fINANcIAMENto,Em aNdaMenTo,nÃO,,0,NÃO,,True
64847,B2B,13 de October de 2023,505094,chEvrOLeT,2014,158363,gasoLiNa,auTOmÁTICa,76788.01,FInANCiamEnto,Em aNdAMEnto,N,,0,sIM,fINANciaMEnto NegaDo,True
27585,B2b,06 de July de 2022,863586,toYOta,2010,244339,ELétrico,AUtOmáTICA,62544.32,fiNaNciaMeNto,Em aNDameNtO,SIM,80654.0,5,siM,financiamento NEgaDo,True
79806,b2C,14/11/2023,705269,VolKSWageN,2019,92770,dIEseL,AuToMÁTica,116067.14,TrANsfeRÊNciA baNcárIA,ComplETo,naO,,0,NÃO,,True
13204,b2c,04/11/2023,578194,NiSSaN,2019,87545,gaSOLinA,aUTomÁTICa,116067.14,FInancIaMeNtO,eM AndAmento,NÃo,,0,NãO,,True
64744,B2c,08/04/2024,997976,HYundAI,2012,228367,elétrico,auToMÁTica,72948.61,tRAnSFeRÊnCIA bANcÁRIA,COMplETO,nÃo,,0,sim,FinaNCIAmeNTo neGADO,True
25740,b2b,25 de May de 2022,497402,cheVRolEt,2012,180490,EléTRico,aUtOMÁtICA,69301.18,FINaNCIaMENtO,EM ANDaMENtO,Não,,0,Nao,,True
70507,B2b,18 de August de 2023,893533,NIssAn,2013,196364,gasOlINa,mANuAl,72948.61,FiNaNCIAmEnTo,EM AnDAMEnTo,nao,,0,NÃo,,True
33593,b2C,15 de January de 2023,171065,FOrD,2011,216303,gASoLINa,MaNUaL,69301.18,trAnsfeRÊNCIa baNcÁRia,CoMPLeTO,nÃO,,0,siM,FiNaNCIAmEnto nEgadO,True
39148,b2b,2024-09-09,567273,hYUnDai,2022,31363,dIESEl,auToMÁtICA,128606.25,FinANCiaMeNto,Em AnDAMENto,NÃO,,0,nÃo,,True
81406,b2C,14/10/2022,141288,fOrD,2014,198783,GasoLInA,AutOMáTIcA,80829.49,fInanCiAMENTO,eM anDAmeNTo,NÃo,,0,SIM,fiNANcIAMEnTo NEgado,True
64817,b2C,25/08/2024,956369,hyUnDAI,2020,77066,dieSEl,manuAL,122175.94,FinaNCiAMeNTo,EM ANdAmEnTo,NÃO,,0,NÃo,,True
59980,B2b,2024-01-03,171530,HyuNDAI,2022,32878,dIEsEL,autoMátIca,128606.25,FiNAnCIaMeNTO,Em ANDAMeNTo,NÃo,,0,NÃO,,True
3028,B2C,15/04/2023,361237,CHevROLET,2022,31157,GasOLinA,aUTomÁTiCa,135375.0,cARTÃO DE CRéDito,COMPleTo,NÃo,,0,NÃo,,True
74863,b2C,2023-08-08,608852,tOYotA,2013,177837,hÍbRiDO,maNual,76788.01,carTao De crÉdito,cOmplEtO,sim,63576.0,15,sIM,PRobLEMa nA dOcUmentAÇão,True
64461,b2B,14 de January de 2024,628814,vOlksWAGEn,2021,58712,ElÉtRico,ManuAl,122175.94,TRaNsferÊNCIa BanCáRia,COmPlETO,NÃo,,0,SIM,FInanCiAMENto NeGadO,True
2339,B2c,08/04/2024,789382,NissAN,2017,135591,GAsolINA,aUtOmÁtiCA,94275.53,FiNanCiAMenTO,em ANdAMeNto,Não,,0,N,,True
52550,b2c,26 de July de 2023,690593,nissaN,2020,69301,eléTRiCO,autOmátiCa,122175.94,FinAnCiAmENtO,eM aNDAmeNTO,NãO,,0,nÃo,,True
69292,B2c,2023-05-18,945717,VolKSWaGeN,2013,191081,eLÉTricO,auTOMÁTICa,76788.01,FiNANCiamEntO,EM ANDameNTo,N,,0,NÃO,,True
12319,b2C,06 de January de 2024,805389,HyuNdAI,2021,45227,HÍBRIDo,MAnUAL,128606.25,cArtão dE cRÉDiTo,cOMpleTO,naO,,0,naO,,True
53988,b2c,05/10/2022,891376,NiSsan,2012,222111,eLÉTricO,MANuAL,72948.61,CaRtÃO dE CrÉDITO,COMPLeTo,nãO,,0,Sim,pRoBLeMa na DoCuMENtaÇÃo,True
2548,B2c,23/07/2024,126711,hyUnDai,2017,132307,HíbridO,AuTOmÁTicA,94275.53,CartÃo De Crédito,cOmpLeTO,NãO,,0,NÃo,,True
68483,B2c,2024-01-27,737050,TOyOTa,2014,184535,eLÉtRICo,mAnual,80829.49,FiNanciAMentO,em anDAmENTO,N,,0,siM,FinaNCIAmEnTO NEgadO,True
84468,B2B,08/05/2024,790213,VOLkswaGen,2016,129256,GASoliNa,MANUaL,85083.67,CARtão De cRÉDITO,COmplEto,N,,0,sIM,FINaNcIaMenTO nEgAdo,True
940,B2c,2022-08-19,437028,CHEVroleT,2020,72280,gAsolINa,AUTOMÁTiCA,122175.94,CARtÃo de CrÉdito,cOmPLeto,nÃo,,0,SIm,clIENtE DeSisTiu,True
61698,b2b,2022-11-03,300217,nissAn,2019,99953,dIeseL,autOMÁtiCA,110263.78,fInanciamEnTo,eM AnDAmeNTO,NÃO,,0,nÃo,,True
63885,B2B,24/12/2023,105642,hOnDA,2013,192790,dIeSeL,aUTOMáTiCA,72948.61,TransFErência bancárIA,cOmPLETO,sIm,81139.0,15,Não,,True
20508,b2b,12 de December de 2023,543075,hYUnDAI,2010,214728,dIESEL,maNuAL,62544.32,FINanCIamEnTo,EM aNDAMENTO,N,,0,SiM,pRoBLEMa Na doCuMEnTAÇÃO,True
48928,b2b,27 de March de 2022,577120,ford,2021,58642,eLÉTRICO,MAnUAl,122175.94,TRANSfErÊNCIa BaNCÁriA,CoMPLeTo,nãO,,0,N,,True
3548,B2C,22/02/2022,412228,CheVROLEt,2015,142221,DieSEL,AuToMáTIca,85083.67,TrAnsFErÊnCIA baNcÁrIa,COmPLetO,nao,,0,Não,,True
,,,,,,,,,,,,,,,,,
26782,B2B,25 de June de 2023,563921,NISSAN,2019,89267,ElÉtRICO,mANual,110263.78,cartao dE cRÉdITo,coMpLeTo,SIM,60889.0,5,siM,fiNANcIamENto NeGADo,True
45693,B2C,13/09/2024,735956,VOlKSwageN,2014,181688,ELéTrico,autoMáTICa,80829.49,CArTÃo De CRéDito,coMpLeto,NÃO,,0,NÃO,,True
42268,b2B,24 de December de 2022,846630,cHeVroLet,2015,153201,hÍBRIdo,AutoMÁtiCa,80829.49,CarTÃO De CRédiTo,complETo,NaO,,0,N,,True
63415,B2c,13 de September de 2022,411717,cHevRoLet,2011,221151,DIEsEL,AUTOmÁtiCa,69301.18,cARtãO De CRédItO,COMpletO,siM,61378.0,15,SIM,fInAnCIAmENtO NEGAdo,True
19705,b2b,06/04/2024,944805,VOlkSWaGen,2014,169813,gAsOlINA,AutOMÁTICA,76788.01,fInANciAMENTO,em anDAmENto,nÃo,,0,NÃo,,True
21349,b2B,11/06/2024,670711,HoNdA,2012,206437,DiESel,aUTOmátICA,69301.18,tranSFerênCIa bAncÁriA,coMpleTo,N,,0,N,,True
78578,B2c,2022-11-07,572113,Nissan,2011,228932,gAsoliNA,auToMáTIca,69301.18,TrANsferÊnCIa bAncÁRia,CompLeTO,nÃo,,0,NãO,,True
52209,b2C,25/06/2023,486960,nisSAN,2014,174016,hÍbRIDO,manuaL,80829.49,CarTÃO De cRÉDitO,CoMplEtO,sIM,73306.0,5,siM,fINANciAmenTo NeGaDO,True
74849,B2B,2022-07-01,182040,NisSAN,2020,66492,GAsOlINa,automÁtIca,116067.14,traNSferêNCIA BANCárIA,CoMpLEtO,Não,,0,NÃo,,True
70318,B2C,20/07/2022,117693,HYundAI,2017,108707,ELéTricO,manUal,94275.53,cartãO dE cRéditO,compLeto,NÃo,,0,NãO,,True
65023,B2B,2023-05-08,379735,hoNda,2021,49182,dIEsEL,maNUal,122175.94,caRtão De cRédItO,COmPlEto,SIm,11477.0,10,Não,,True
76068,B2b,15/11/2022,585439,hYunDAi,2020,72204,DIesEL,autoMÁTICa,116067.14,FINANCIAMeNTo,EM aNDamentO,NÃo,,0,nÃO,,True
52354,b2C,13 de September de 2022,422547,fOrd,2018,95346,gAsolInA,MANUal,110263.78,FiNaNciAmeNTo,Em ANDAMeNtO,naO,,0,nÃO,,True
69308,B2b,04/07/2022,908615,hYUNDaI,2018,113092,eLéTriCo,AuToMáTica,94275.53,TRaNsfErênciA BancáRiA,comPLeTO,NÃO,,0,nãO,,True
97733,B2B,2022-06-20,171812,nisSAn,2018,108446,HiBriDO,AUToMÁTIcA,94275.53,fInaNcIAMenTo,eM AndamenTo,N,,0,siM,fINAnCIAMEnTO nEgAdO,True
16181,b2b,24/04/2024,309934,tOYoTA,2012,181495,gasoLInA,maNUAl,69301.18,tRansfeRÊnciA baNcÁriA,CoMPlEtO,Não,,0,SiM,fInAnciaMeNtO nEgado,True
79332,b2C,14 de January de 2024,541363,hyuNdAi,2014,199476,gAsoLinA,aUTOmátiCA,80829.49,fINAnciAMEnTO,Em aNdAMENTO,nÃO,,0,sim,fINaNCIAMenTO NEgado,True
40779,B2C,17 de October de 2022,653297,hyunDai,2011,244152,gaSOliNa,mAnUAl,69301.18,TrANsferÊncIa bANcáRIA,COMPLEto,SIM,50537.0,5,sIm,ProBlEma Na DocumEnTaÇão,True
87594,B2b,30/10/2022,726793,ForD,2016,144427,hÍBRIDO,MaNUaL,85083.67,cartao dE CRÉDITO,CompleTO,Sim,35204.0,5,SIm,CLIENTE DEsisTiu,True
31390,B2B,20 de September de 2024,424453,ChevrOleT,2013,178293,GaSOLIna,AUtomÁTICA,72948.61,TRANSferÊNCia banCárIA,cOmPLETO,nãO,,0,sim,cLIente dESISTiU,True
90886,B2b,29/03/2022,366715,FORd,2015,168427,diesEl,autOMÁTICA,80829.49,FINaNCIAMeNto,EM ANDAmeNto,SIM,12913.0,15,siM,clIENte desiSTiU,True
37914,B2c,25 de May de 2023,359678,forD,2011,217650,HíBRiDO,mAnuAL,69301.18,CaRtao dE credIto,compLEto,NãO,,0,siM,fINAnCiamento negaDo,True
25039,b2B,19 de April de 2022,564920,HONda,2017,105375,ElÉtrIco,AUTOmáTiCA,89561.76,cArTÃO DE CrÉdiTo,compLEtO,NÃO,,0,siM,PRoBleMA NA DOcUmEnTaçÃo,True
99143,b2B,2022-05-26,977297,honda,2010,279760,DiEsEL,AuTOMátICa,62544.32,cArTÃO dE CRÉdITo,coMPLETo,Sim,8589.0,10,SIm,pRobLeMa Na doCumEntAçÃO,True
37161,b2c,2023-01-08,106123,HyuNdai,2020,69733,diesEL,AUTOmátiCA,122175.94,CaRtÃO dE crÉdIto,CoMPleto,NÃO,,0,siM,ClIeNTe DEsiStIu,True
57448,B2b,19/01/2023,724033,niSSAn,2014,158117,eLétRiCO,automÁTIcA,76788.01,tRAnSfERêNCiA BanCÁRia,CompLetO,NaO,,0,sim,pROBLEMA nA DocUmentAção,True
54906,B2C,2023-06-30,125419,volkSwagEn,2016,123639,GASoLinA,autOmÁtICa,89561.76,tRANSfERênCia BancáRia,COMpleTo,Não,,0,N,,True
86436,b2B,2023-06-15,879433,ChEvrOLEt,2020,76808,HÍbrIDo,mANUaL,116067.14,CaRtÃo dE cRÉdItO,COMplEtO,N,,0,siM,cLiENtE DeSistIu,True
59132,B2b,2024-06-07,421532,hOndA,2011,202632,ElÉTRIcO,manuAl,65836.12,traNSfeRênCIA baNCáRia,compLETO,SIm,63981.0,15,Sim,fInanCIamenTo NeGado,True
74756,b2C,2022-05-27,200023,tOYOtA,2012,180253,DIESEL,ManuaL,72948.61,CaRtÃo dE cRÉditO,COmpLeTO,siM,13878.0,5,NÃO,,True
67688,B2C,2022-08-18,869582,hOnDa,2018,106838,gasolInA,AutOmátICa,99237.41,fiNaNciAmENtO,em aNdAmenTO,nãO,,0,siM,FinanciamENTo NEgaDo,True
18110,b2c,21 de March de 2022,434506,VoLKswagEN,2013,167134,hÍbrido,aUtomáTICA,76788.01,FinANCIAmentO,eM andAmentO,sim,7876.0,10,siM,PRoblEMA na dOCuMEnTaçÃO,True
23016,b2c,2022-11-20,205976,TOYOTA,2013,180377,híbriDo,automÁTIcA,76788.01,TrANsferÊNCia BanCÁRIA,ComPLeTO,NÃO,,0,sim,financIaMEnTO negAdO,True
60272,B2B,24 de April de 2023,560095,hyundai,2018,106304,dIEsEL,AUtoMátIca,94275.53,TRANsFERÊNCIA baNcáRIA,cOMpLeto,NÃo,,0,Sim,proBlEMA na DOcUMEntaÇão,True
62323,b2b,10 de February de 2024,901333,hYUndAi,2017,135834,eLétrico,aUToMÁTICA,89561.76,TraNsfeRÊNCIA baNCárIa,coMpLEtO,N,,0,nÃO,,True
53370,B2c,25/12/2022,166222,hoNdA,2021,54505,diESel,AUtOmÁTicA,128606.25,transFeRÊNcIA bAnCÁRIa,COmPlETo,nÃo,,0,sIm,proBLemA nA docUmENTaçao,True
46257,B2b,10 de December de 2023,750269,TOYOTA,2011,241409,ELÉTRico,maNuaL,65836.12,FiNaNcIAmENTo,Em andaMENto,NÃo,,0,NÃo,,True
9584,b2C,03/07/2022,804924,nISSAn,2022,35833,dIESel,MAnuAL,135375.0,cARtÃO de CrÉdiTO,COmPlETO,NaO,,0,sim,fInanCIAmEnTO negado,True
70942,B2C,2023-01-12,235113,FoRD,2019,81646,gAsoLiNa,aUtoMÁticA,116067.14,traNSfeRêNcia bANcáriA,comPleTo,sIm,57312.0,15,Não,,True
97127,b2B,2024-01-28,517064,VOlKSwaGEn,2020,65171,diesEl,aUtOmátICa,116067.14,tRaNsferênCiA baNcáRiA,COMPlETO,Não,,0,SIm,FinANCiaMENto nEGaDO,True
20517,B2C,2023-03-23,127084,chEvROLet,2019,91950,GaSOlinA,aUTOmáTIcA,116067.14,CArTÃo DE CrÉDito,CompletO,nÃO,,0,sIM,CLiente dESIsTiu,True
11595,B2b,27/01/2023,568221,NISsAN,2010,247934,ELÉtRico,AutoMÁTiCA,62544.32,tRaNsFerÊNcIA BancáRIA,Completo,N,,0,SiM,CLIeNte dESiStiu,True
15375,b2C,20 de December de 2022,496948,chevRoLEt,2019,94163,dIeSEL,AUtomÁTica,116067.14,trANsFERêNCiA bancáriA,ComplETo,NãO,,0,NÃo,,True
40455,b2B,2024-03-16,629136,Ford,2016,135222,HÍbRiDo,AUtOMÁtIcA,85083.67,cARTão De CrÉDITO,cOmpLETo,Sim,36139.0,15,NÃO,,True
58930,b2c,04/03/2022,148059,FOrd,2020,69776,HíbriDO,MaNuAL,122175.94,CArTÃO dE CRédiTo,CompLETO,sim,77692.0,10,NÃo,,True
37651,b2C,20/11/2022,231252,NIsSAN,2012,236250,HÍbriDO,AUtOmÁTiCA,72948.61,TRansFErêNCIA BAnCáRIA,ComPLetO,nÃO,,0,Não,,True
71566,b2b,2024-03-29,182320,cheVROLet,2013,201920,DiesEL,ManuaL,72948.61,TrAnsfERência baNCÁria,CoMPLeTo,naO,,0,NÃo,,True
55957,B2b,09/05/2024,798729,hyundAI,2014,181363,GasoLinA,MAnUAL,76788.01,fINAnCIaMENto,eM aNDameNTo,nãO,,0,Sim,fiNAnciAmentO nEgAdo,True
31460,B2B,14/12/2022,580664,cHEVRoLeT,2019,90941,hÍBridO,ManuaL,110263.78,FiNANciAMenTo,Em AndaMEntO,sIm,79342.0,5,SiM,PROBLeMA nA dOCuMEntAçãO,True
21987,B2b,29 de May de 2023,692450,HoNdA,2011,224136,elÉTRicO,aUtOmÁtIca,65836.12,cARtãO de cRédITo,ComPlEtO,nãO,,0,NÃO,,True
55518,b2b,2023-07-14,245830,vOlkswAGEN,2011,209943,DIeSeL,AutOmÁTICa,65836.12,fInaNcIAMENto,EM anDAmENtO,NÃo,,0,sIM,pROBLeMa Na DOCUMENTaÇãO,True
19857,B2c,12 de February de 2023,679423,NiSsan,2012,226222,HÍBrIDO,maNUal,72948.61,tRaNSFerÊNCIa Bancária,COMPLeto,N,,0,NÃo,,True
11455,b2C,03/08/2023,728872,NiSSAn,2020,69973,hÍbriDO,mAnuAl,122175.94,TRAnsFerÊNcIa BanCÁrIa,ComPlETo,SIM,29042.0,10,siM,prOblEMA Na dOcUMEnTAÇÃO,True
70973,B2b,21/10/2022,418441,fOrd,2012,183165,GAsOLiNA,MaNUAL,69301.18,CArtaO de CrÉdITo,COmpleto,Não,,0,SIM,fINancIaMENto nEgadO,True
78501,b2c,16 de April de 2022,870667,tOyoTa,2011,244776,ELéTRIco,aUtOMáTICA,69301.18,CARTaO de cRedITo,cOMpleTO,nãO,,0,SiM,proBlEmA nA dOcUMENtaçÃO,True
87157,b2B,24 de June de 2024,598932,FoRd,2019,92364,DIESel,AutOmÁtiCA,110263.78,fiNaNCiaMEnTo,EM andaMEnTO,NãO,,0,sIM,CLiEnte Desistiu,True
73936,b2C,08 de September de 2022,519337,CHEVroLET,2017,106265,hÍbRIDo,auTomáTiCa,94275.53,FiNAncIAMeNTo,em AndaMento,NÃo,,0,nãO,,True
17518,b2B,03 de April de 2023,559017,cHEVrolET,2021,55477,GaSoLIna,AutomáticA,122175.94,FiNANCiAMENtO,eM ANDAMeNto,SiM,25512.0,5,sIM,clIeNte dESiStIu,True
30082,B2b,16/07/2024,811006,ChevRoLeT,2020,66815,GasolIna,AUToMáTicA,116067.14,CArtão DE crÉdiTo,compLeto,N,,0,SiM,fiNAnCIAmenTO nEgadO,True
74423,b2c,13/03/2022,559614,cHEvRoLet,2021,51192,hÍbrIdO,aUtOmÁtICa,128606.25,TRANSfeRÊncia BanCáRiA,cOmPLEto,SIm,71948.0,10,SIm,finAnCiaMENto NEgADO,True
4570,B2c,11 de July de 2023,702603,toYoTA,2013,187378,diESeL,AUtoMÁtICA,76788.01,fINAncIaMEnTo,EM AndAmENtO,sIM,67561.0,15,NaO,,True
24375,B2C,12 de December de 2023,723840,NIsSAn,2010,249484,GaSOlINa,AUtOMÁTIca,65836.12,carTÃO De cRÉDitO,CompLEto,nãO,,0,Sim,cliENTe dEsISTIU,True
79204,b2c,2023-09-26,720879,NIsSan,2016,130353,GASOlIna,mANUAl,89561.76,FINanCiAMenTo,Em AndaMENtO,NÃO,,0,nãO,,True
37344,B2C,16 de August de 2023,795290,ford,2020,70570,HíBRIDO,MANuAl,122175.94,finANciAMENTO,EM AndAMEnTo,nÃo,,0,sIm,cLiENTe DEsisTiU,True
63495,B2B,2022-10-26,239883,toyOTA,2014,150394,dIesEl,aUTOMáTIca,76788.01,FinANCIAmENTO,em AnDaMeNTo,nÃo,,0,Não,,True
13721,B2B,31 de May de 2023,302437,chEvrOLeT,2010,258111,Híbrido,MANUAl,62544.32,CaRTÃo dE CRéDIto,cOMPleTo,Nao,,0,NÃO,,True
14798,b2C,06 de February de 2022,393128,VoLKSwaGeN,2017,116715,diESeL,mAnuaL,94275.53,TRaNSfErÊncIA bancÁRIA,CoMplEtO,nÃO,,0,SiM,finAnCiAMENTo neGAdo,True
63565,B2b,2023-07-21,203742,ToYotA,2011,259133,HíBRIDO,AutOMÁtIca,65836.12,CartãO dE cRéditO,coMpLeTo,nÃO,,0,Não,,True
18348,b2C,2023-03-30,854930,niSsAN,2010,237298,GasOlINa,mANuAL,65836.12,carTão De cRÉDItO,coMplETO,sIm,6891.0,5,Sim,PROBlEmA Na dOCUmentaÇãO,True
53111,B2b,14/03/2023,249526,FOrD,2018,97856,ELéTriCO,mAnUaL,104750.59,caRTao de CReDiTo,COMPletO,nÃo,,0,N,,True
24,B2c,2022-07-31,508084,vOlKSWageN,2021,45500,ElÉTRiCo,maNuAl,128606.25,cArTÃO dE créDITo,cOMPleto,N,,0,NÃo,,True
47258,B2c,06 de May de 2023,593370,CHevrOLET,2018,109625,DiESel,manUal,99237.41,FINAnCiamentO,eM AndAmENto,nao,,0,nÃO,,True
77639,B2B,03 de July de 2022,486827,cheVrOlET,2017,129331,HÍbrido,manuaL,89561.76,CArTão DE CRéDItO,cOMPLEtO,NaO,,0,NÃo,,True
391,B2C,2022-10-06,442065,fOrd,2013,194747,HÍbridO,mANUal,76788.01,tranSfErÊncIa BANcÁRIA,COMpLETo,SIM,33133.0,5,sim,FInAnCiAmeNTO NEgADO,True
44023,b2c,31 de October de 2023,722728,tOYOTa,2014,192313,DieSeL,maNUal,80829.49,carTÃo DE CRéDito,cOmpleTO,nao,,0,Sim,FINaNcIAMEnTO neGado,True
84804,B2b,04 de April de 2022,440032,FORd,2016,147570,dIesEL,MANuaL,85083.67,tRAnSFeRêNCia baNCÁRIA,ComPLeTO,nãO,,0,SIm,clienTE DeSiSTIu,True
9651,b2C,30 de July de 2023,733612,NIsSAn,2016,140721,DiEsEl,ManuAL,89561.76,cArtãO de cRÉdItO,cOmPlEtO,SiM,62021.0,10,NãO,,True
57244,b2B,28 de June de 2023,281400,niSSan,2014,173469,eLétrICo,auTOmátICA,76788.01,tRAnsferênciA bANCÁria,ComPLeTo,N,,0,Sim,FiNanciAMEnto NEGAdo,True
81937,b2C,12 de February de 2024,519608,hondA,2022,33150,GAsOliNA,mAnual,135375.0,CArTão dE CRéDITo,cOmPlETo,Sim,19759.0,10,SiM,cLIENTe deSistiu,True
66019,b2c,25/11/2023,606927,honDa,2020,68949,gASoLinA,aUtOmÁTICA,122175.94,tRaNsFerêNcIA banCária,COmpLETo,SIm,8972.0,15,sIM,fInaNCiamenTO NEgADo,True
53924,b2C,08 de September de 2022,225660,hONda,2022,36825,dIEseL,AUtOMátIca,135375.0,tRAnSFERÊNcIA BaNCÁriA,cOMpLEtO,nãO,,0,Não,,True
28626,b2C,2022-03-25,876038,HONDA,2012,194285,hÍBRidO,MANuaL,72948.61,trAnsfErênCIa bAnCárIA,complETo,N,,0,SIM,cliEntE dEsisTIU,True
29633,b2c,2023-02-07,435657,HONDA,2011,258355,diEsEl,MAnUAl,69301.18,FINaNciAmeNtO,EM ANdamENto,nao,,0,NãO,,True
55682,B2c,13 de May de 2023,290341,NISSaN,2018,115833,elÉtRIco,MaNuAL,99237.41,CArtao de cRÉditO,CoMplEtO,N,,0,Não,,True
17143,b2C,06 de April de 2023,995627,toyOTa,2010,262225,DieSEL,AUtOMátICA,65836.12,cARTÃo DE crÉdito,coMpLETo,NÃo,,0,sIm,FInanCiAmEnTo neGadO,True
22369,B2b,12 de January de 2022,348043,TOyotA,2018,98159,hÍbrIdO,mAnuaL,104750.59,TraNsFErÊNCia baNcáRia,COmPLETo,sIm,36132.0,15,NãO,,True
42637,b2b,2022-07-17,602546,CHEvROLeT,2010,212835,diEseL,ManUAl,62544.32,transfeRÊNCIa BANcÁria,comPlEto,sIM,59173.0,10,nãO,,True
68972,b2B,2023-07-03,228615,hONda,2014,198586,hÍbrido,auTOMáTICA,76788.01,TraNsferÊNcIA bancáRIA,COMPleTO,NaO,,0,Não,,True
31656,b2C,16/11/2023,107467,TOyoTA,2016,156021,diEseL,manuAl,89561.76,cARTão dE CRÉditO,compleTo,NãO,,0,NÃo,,True
65272,B2B,2024-08-14,355810,hONda,2020,75535,gAsolina,MAnUaL,116067.14,TrANSfeRêncIA BANcáriA,COMPLETo,NãO,,0,NãO,,True
49442,B2c,2022-03-29,427411,ford,2016,139410,hÍBRIdo,AUTomáTIcA,89561.76,tRansferêNciA BAncárIa,comPlEto,NÃo,,0,nãO,,True
38600,B2b,08/03/2022,219057,VoLKSwAgEn,2015,159386,hÍBridO,maNUAl,80829.49,FInANCiamento,EM aNdamENTO,nÃo,,0,sim,FiNanCIAmeNTO nEGaDo,True
26400,B2c,03 de February de 2022,663881,hyUNDAI,2016,124899,eLÉtricO,manUAl,89561.76,FINanCIAMEnTo,Em aNDAmeNtO,Sim,37266.0,5,Sim,ClIeNte DesiSTiu,True
39706,b2C,07/03/2022,880711,hYunDaI,2022,39712,GASoliNa,aUtOmáTiCa,135375.0,FiNANCIamENTO,eM ANdamENtO,sIm,65528.0,5,SiM,CLiENTE dESiSTIU,True
